SID,PORT_ID,port,start_date,end_date,total_impact,max_impact,day_of_recover,CCD,BCD,ECD,max_impact_date,start_recovery_date (Slope),end_recovery_date,total_impact_value,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Wind_speed,Surge_height,Rainfall,Seaport,Pop_C,Pop_CT,PCT_Pov,WF,IF_CEJ,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,IF_ETC,SL,PCT_CD,PCT_EB,PCT_HV,Railway_Length,Highway_Length,Dock_Couunt
2021169N23268,58,"Wilmington, DE",6/21/2021,6/21/2021,2.948588656,1,3,0.041668516,0.004071278,0.043983359,6/19/2021,6/21/2021 0:00,6/22/2021 0:00,8.018122827,0.168303678,0.126635162,0.004071278,0,0.048846687,0.004863328,13.3,0.206,0.67,1,570713,2131,0,0,0,52.31106613,27.15298765,60.24797571,72.10543877,1,1.894016479,64.23856053,94.93797591,22.47102777,64.94331919,20.20703115,5
2016242N24279,47,"Port of Pascagoula, MS",9/1/2016,9/2/2016,1.717690066,0.574612311,3,0.027924113,0.00036843,0.041035581,8/29/2016,8/31/2016 0:00,9/1/2016 0:00,8.053023633,0.16650679,0.138582677,0.00036843,0,0.065516177,0.024480596,10.4,0.438,0,1,143245,2080,0.82,1,1,37.15900328,83.52092902,34.65876229,48.63792364,1,2.482743,70.79122974,65.39877739,81.02110749,24.23887335,24.62524043,2
2018280N18273,51,"Port of Brunswick, GA",10/10/2018,10/11/2018,3,1,3,0.019546165,0.002553894,0,10/7/2018,10/9/2018 0:00,10/10/2018 0:00,8.469556459,0.202263556,0.182717391,0.002753918,0.000200024,0.101201013,0.12652072,10.2,0.347,0.0903,1,84500,5359,0.51,0,0,93.57528436,7.209147372,96.45748988,13.58739692,0,0.402141383,3.646329838,32.59333405,5.07103253,24.94975637,10.89814897,14
2022266N12294,127,"Manatee County Port, FL",9/27/2022,9/30/2022,3,1,3,0.036874458,0.000648094,0.05109163,9/28/2022,9/30/2022 0:00,10/1/2022 0:00,8.881348762,0.167508736,0.130634278,0.000648094,0,0.080716143,0.029624514,18.9,0.329,27.0117,1,399714,4204,0.27,1,1,61.55894544,99.87387859,75.53499132,67.56041756,1,8.638611,72.21282173,61.42113228,78.93534493,28.12006348,12.09063735,9
2020306N15288,50,"Jacksonville, FL",11/11/2020,11/13/2020,1.332947585,0.407418299,3,0.038432335,0.016514327,0.084729817,11/9/2020,11/11/2020 0:00,11/12/2020 0:00,9.641381728,0.23314148,0.194709145,0.036297634,0.019783307,0.250346949,0.165617131,8.8,0.536,1.3722,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2023232N13300,144,"Virgin Islands - St. Croix, VI",8/20/2023,8/21/2023,1.186289115,0.379001691,3,0.022310128,0.003280847,0.014494638,8/23/2023,8/25/2023 0:00,8/26/2023 0:00,10.46241886,0.140243851,0.117933723,0.003280847,0,0.017467768,0.00297313,6.3,0.131,3.8314,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2020279N16284,37,"Lake Charles Harbor District, LA",10/9/2020,10/10/2020,3,1,3,0.126014264,0.000366016,0.042086562,10/11/2020,10/13/2020 0:00,10/14/2020 0:00,10.76624847,0.126014264,0,0.000366016,0,0.042086562,1.11E-31,32.7,0.508,58.5003,1,216783,4464,0.36,0,0,91.85343166,55.07222235,87.86027569,14.27260594,0,6.039098679,32.47735939,36.01329854,27.13751993,8.420022321,10.2096898,7
2021256N21265,31,"Texas City, TX",9/13/2021,9/17/2021,2.229378838,1,3,0.020392653,0.001021726,0.108958794,9/14/2021,9/16/2021 0:00,9/17/2021 0:00,11.26769161,0.182998468,0.162605815,0.001021726,0,0.15266104,0.043702246,21,1.106,51.3032,1,350684,2699,0.69,0,1,61.64449586,62.80132308,69.7127434,79.85485485,1,3.331735398,68.17683508,95.64580131,43.92118602,82.90400884,26.89038024,34
2017247N09327,144,"Virgin Islands - St. Croix, VI",9/9/2017,9/10/2017,2.223470055,0.79731002,3,0,0.000133028,0,9/6/2017,9/7/2017 0:00,9/9/2017 0:00,11.40811972,0.105342997,0.123058252,0.000133028,0,0.005276496,0.008480356,6.2,0.078,0.0306,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2017242N16333,144,"Virgin Islands - St. Croix, VI",9/5/2017,9/7/2017,2.23798931,0.798175316,3,0,0.000133028,0,9/6/2017,9/7/2017 0:00,9/9/2017 0:00,11.63018242,0.105342997,0.123058252,0.000133028,0,0.005276496,0.008480356,16.9,0.45,9.8009,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2020233N14313,31,"Texas City, TX",8/26/2020,8/27/2020,2.564389222,1,3,0.054300874,0.000509514,0.09614941,8/26/2020,8/27/2020 0:00,8/29/2020 0:00,12.20964779,0.180524651,0.126223776,0.001401438,0.000891924,0.113579549,0.017430139,13.5,1.027,0.8405,1,350684,2699,0.69,0,1,61.64449586,62.80132308,69.7127434,79.85485485,1,3.331735398,68.17683508,95.64580131,43.92118602,82.90400884,26.89038024,34
2019261N28264,30,"Port Freeport, TX",9/17/2019,9/18/2019,1.919102399,0.676092159,3,0,0.003809623,0,9/18/2019,9/19/2019 0:00,9/21/2019 0:00,12.32049355,0.198391791,0.244680851,0.013628267,0.009818643,0.139548124,0.199308157,10.7,0.465,60.4715,1,372035,6037,0.81,0,1,39.36162522,88.575304,40.51354347,90.05553172,1,0.1214167,78.23522402,99.28144997,82.28708088,45.79533704,34.44388847,29
2021239N17281,34,"Beaumont, TX",8/29/2021,8/30/2021,1.220218831,0.454457175,3,0.027126462,0,0.081332815,8/28/2021,8/30/2021 0:00,8/31/2021 0:00,12.46523001,0.174799994,0.147673532,0.00591353,0.010377006,0.131781625,0.05044881,8.2,0.361,0,1,256521,1617,0.86,1,1,23.45286293,98.88989363,39.33993638,97.0637304,1,0.401576661,98.83222116,98.51761818,97.52635462,177.0853231,56.40203353,13
2021182N09317,52,"Port of Savannah, GA",7/7/2021,7/8/2021,0.748177464,0.258644498,3,0,0,0.017899653,7/7/2021,7/8/2021 0:00,7/10/2021 0:00,12.5940553,0.233888591,0.235179786,0.023791417,0.029230174,0.218321989,0.200422335,10.6,0.191,4.4008,1,295291,2929,0.61,0,0,4.542606516,90.60633463,8.220069404,72.05538872,1,2.542949951,98.80243089,97.59172535,71.65837756,86.51748892,96.48221647,26
2020211N13306,126,"Tampa Port Authority, FL",8/1/2020,8/3/2020,1.491716792,0.558599771,3,0.011933389,0.008713421,0,8/5/2020,8/6/2020 0:00,8/8/2020 0:00,12.96135026,0.218829941,0.206896552,0.019687087,0.010973666,0.183056028,0.238222285,7.9,0.365,0.0007,1,1459779,2655,0.05,0,0,55.20773087,23.75960783,51.37242144,65.91710758,0,1.920762842,33.65705434,42.9890728,7.175832282,0,0,75
2018242N13343,57,"Baltimore, MD",9/17/2018,9/18/2018,1.027523746,0.366225208,3,0.026099798,0.006227064,0.071360218,9/13/2018,9/15/2018 0:00,9/16/2018 0:00,13.53728444,0.216129783,0.190029985,0.012840378,0.006613314,0.152010631,0.080650413,7.2,0.562,4.36,1,854554,5980,0.88,1,1,14.51465201,75.7585132,15.12796414,79.96329663,1,0.096135528,97.01620591,99.6603868,96.46027176,175.9168648,56.57058486,78
2020234N14280,31,"Texas City, TX",8/25/2020,8/25/2020,3.127449157,1,3,0.054300874,0.000509514,0.09614941,8/26/2020,8/27/2020 0:00,8/29/2020 0:00,14.67056789,0.180524651,0.126223776,0.001401438,0.000891924,0.113579549,0.017430139,9,0.346,0,1,350684,2699,0.69,0,1,61.64449586,62.80132308,69.7127434,79.85485485,1,3.331735398,68.17683508,95.64580131,43.92118602,82.90400884,26.89038024,34
2022154N21273,130,"Port Everglades, FL",6/4/2022,6/5/2022,1.219398122,0.48427686,3,0.044496808,0.017699289,0.033902577,6/4/2022,6/6/2022 0:00,6/7/2022 0:00,15.49094319,0.237020757,0.192523948,0.036237236,0.018537946,0.189636564,0.155733986,14.5,0.09,60.9802,1,1944381,1237,0.67,0,1,7.458550222,97.03852652,8.545401966,69.18466085,1,0.605691205,98.90014299,97.17942302,75.07436404,33.55471403,49.96251982,14
2017212N28275,131,"PortMiami, FL",7/31/2017,8/1/2017,3.346913766,1,3,0,0.00044102,0.033161427,7/30/2017,8/1/2017 0:00,8/2/2017 0:00,15.71079128,0.186196847,0.191927438,0.003258825,0.002817805,0.11910913,0.085947704,11,0.105,11.5918,1,2701776,4910,0,0,0,23.67336611,41.8615996,25.7109119,68.51017684,1,0.086889729,92.37368923,91.73250396,18.24596055,20.41886182,108.2830806,27
2019204N25283,131,"PortMiami, FL",7/22/2019,7/23/2019,3.22672356,0.746932753,3,0.023016064,0.005275401,0.0433567,7/18/2019,7/20/2019 0:00,7/21/2019 0:00,15.73352842,0.218019595,0.195003531,0.006333602,0.001058201,0.155959743,0.112603042,12.5,0.129,0,1,2701776,4910,0,0,0,23.67336611,41.8615996,25.7109119,68.51017684,1,0.086889729,92.37368923,91.73250396,18.24596055,20.41886182,108.2830806,27
2022183N32280,50,"Jacksonville, FL",7/1/2022,7/2/2022,1.712171769,0.602898155,3,0,0.003952845,0,7/3/2022,7/4/2022 0:00,7/6/2022 0:00,15.81972198,0.226025074,0.239485403,0.038148927,0.034196082,0.146334035,0.184042882,7.1,0.091,1.1305,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2020138N28281,59,"South Jersey Port Corp, NJ",5/18/2020,5/19/2020,1.791083063,0.496434837,3,0.006394873,0,0.018682199,5/18/2020,5/20/2020 0:00,5/21/2020 0:00,16.09918946,0.162972185,0.156577312,0.000673703,0.01121751,0.047830409,0.02914821,13.9,0.103,0,1,302273,4816,0.47,0,0,41.88475998,46.89812722,40.23038365,26.2977263,0,2.338228441,33.60700667,86.3797233,24.32239488,48.8632096,12.01323824,5
2020306N15288,130,"Port Everglades, FL",11/8/2020,11/9/2020,1.68601414,0.603203454,3,0.017415353,0.000737093,0,11/9/2020,11/11/2020 0:00,11/12/2020 0:00,16.69411072,0.246997778,0.229582425,0.052048866,0.051311773,0.245620213,0.281578754,16.1,0.461,12.8709,1,1944381,1237,0.67,0,1,7.458550222,97.03852652,8.545401966,69.18466085,1,0.605691205,98.90014299,97.17942302,75.07436404,33.55471403,49.96251982,14
2021169N23268,41,"South Louisiana, LA, Port of",6/18/2021,6/20/2021,0.558004447,0.215985782,3,0.008093152,0.003052951,0.000873069,6/17/2021,6/18/2021 0:00,6/20/2021 0:00,17.40564436,0.211733218,0.203640066,0.006569768,0.003516817,0.213224971,0.212351902,15,0.726,2.79,1,42481,1966,0.56,1,1,75.0409678,52.08100326,78.89314633,54.5974546,1,3.812527511,25.37059104,65.65140195,42.92054351,64.86154799,26.78614458,21
2019192N29274,35,"Port Arthur, TX",7/12/2019,7/15/2019,3.139711019,1,3,0.00566567,0.001142149,0.019872994,7/12/2019,7/12/2019 0:00,7/15/2019 0:00,18.52402622,0.189068474,0.183402804,0.001518915,0.000376766,0.097792448,0.077919455,11.7,0.425,44.4215,1,256521,2279,0.36,0,0,93.48611914,46.72203317,97.5913341,37.92125459,0,7.013639755,24.40896092,19.14345976,20.15562906,47.91782569,26.92577563,31
2020188N28271,56,"Virginia, VA, Port of",7/8/2020,7/11/2020,1.769022909,0.600032039,3,0,0,0,7/8/2020,7/9/2020 0:00,7/11/2020 0:00,18.59428983,0.214680025,0.230769231,0.004815417,0.011193269,0.136661588,0.19969642,7.4,0.389,0.1703,1,238005,2546,0.31,0,0,31.81029497,30.23582324,29.61128783,30.54006387,0,0.262182302,50.38012393,99.38631299,13.11186731,257.5222337,57.21231589,21
2020256N25281,48,"Mobile, AL",9/13/2020,9/17/2020,3.138825918,0.855184285,3,0.029372314,0.004817516,0.065069511,9/15/2020,9/17/2020 0:00,9/18/2020 0:00,21.15845532,0.193070685,0.163698371,0.006844604,0.002027087,0.126115548,0.061046037,20.3,0.517,32.842,1,414809,3354,0.88,1,1,73.30104106,14.58487019,93.4608155,79.18990419,1,0.869723684,30.60057197,92.44152099,12.49196868,190.7470371,69.65676454,50
2020279N16284,40,"Port of Greater Baton Rouge, LA",10/9/2020,10/11/2020,3.012942077,0.869602131,3,0,0,0,10/8/2020,10/9/2020 0:00,10/11/2020 0:00,23.98094399,0.175563977,0.193111286,0.000364493,0.00593151,0.117132515,0.194144061,16.8,0.825,81.4117,1,27202,4545,0.4,0,0,46.28518411,85.47819051,68.64396568,40.50002383,1,0,55.107245,59.07958865,83.636342,61.97788469,74.13467471,23
2017171N24271,34,"Beaumont, TX",6/21/2017,6/23/2017,1.667942921,0.512520357,3,0.007264509,0,0.010788463,6/22/2017,6/24/2017 0:00,6/25/2017 0:00,24.24869829,0.18443393,0.177169421,0.004264779,0.007074277,0.172529101,0.161740638,12.8,0.586,0,1,256521,1617,0.86,1,1,23.45286293,98.88989363,39.33993638,97.0637304,1,0.401576661,98.83222116,98.51761818,97.52635462,177.0853231,56.40203353,13
2022266N12294,50,"Jacksonville, FL",9/28/2022,9/30/2022,2.87425521,0.904165609,3,0.045921081,0.034550643,0,9/29/2022,9/30/2022 0:00,10/2/2022 0:00,26.89221025,0.234615038,0.188693957,0.046858758,0.012308116,0.189753178,0.196170656,21,0.831,1.9608,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2019236N10314,61,"New York, NY & NJ",9/6/2019,9/7/2019,1.087380716,0.378083071,3,0.011234218,0.000894969,0,9/8/2019,9/8/2019 0:00,9/11/2019 0:00,28.49871123,0.230857944,0.219623726,0.021347673,0.020452704,0.184877722,0.186874024,10.8,0.392,1.1416,1,2736119,2223,0.67,0,0,50.52896665,11.01420651,46.98525159,58.63959197,1,0.031374168,70.76739752,99.11938893,13.16659924,5.310926804,13.23278936,238
2016273N13300,53,"Port of Charleston, SC",10/7/2016,10/9/2016,2.640737848,0.807848061,3,0.081018643,0.010557759,0.179275694,10/8/2016,10/9/2016 0:00,10/11/2016 0:00,29.23602387,0.208909696,0.127891053,0.017284532,0.006726772,0.189832881,0.010557187,19.1,1.048,5.14,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2018242N13343,53,"Port of Charleston, SC",9/13/2018,9/17/2018,3.464628364,1,3,0.033942415,0.010668345,0.047604247,9/14/2018,9/14/2018 0:00,9/17/2018 0:00,33.64602557,0.24650597,0.212563556,0.014642087,0.003973742,0.228865646,0.181261398,10.1,0.354,0.31,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2021239N17281,48,"Mobile, AL",8/28/2021,8/31/2021,3.311231691,0.895213852,3,0.033069121,0.003444031,0.087855494,8/30/2021,8/30/2021 0:00,9/2/2021 0:00,33.6610016,0.193141716,0.160072595,0.007344385,0.003900354,0.151949201,0.064093706,13.1,1.084,36.4708,1,414809,3354,0.88,1,1,73.30104106,14.58487019,93.4608155,79.18990419,1,0.869723684,30.60057197,92.44152099,12.49196868,190.7470371,69.65676454,50
2023234N25271,33,"Houston Port Authority, TX",8/22/2023,8/22/2023,0.486983221,0.201644195,3,0.027776117,0.023127168,0.051834717,8/20/2023,8/22/2023 0:00,8/23/2023 0:00,34.56669312,0.221012832,0.193236715,0.033187346,0.010060178,0.30675671,0.254921993,4.6,0.498,0.02,1,4731122,3669,0.92,1,1,42.20768267,27.16845537,44.12352998,91.38543305,1,0.028902552,77.87178265,98.28048475,20.33529258,255.2834684,79.16706021,229
2019192N29274,40,"Port of Greater Baton Rouge, LA",7/10/2019,7/15/2019,3.696573583,0.805098303,3,0.035018789,0.000998862,0.077284157,7/14/2019,7/14/2019 0:00,7/17/2019 0:00,35.85353736,0.190896406,0.155877617,0.000998862,0,0.117762171,0.040478014,20.7,2.046,34.7732,1,27202,4545,0.4,0,0,46.28518411,85.47819051,68.64396568,40.50002383,1,0,55.107245,59.07958865,83.636342,61.97788469,74.13467471,23
2019261N28264,32,"Galveston, TX",9/17/2019,9/18/2019,1.116667788,0.330468843,3,0,0,0,9/13/2019,9/13/2019 0:00,9/16/2019 0:00,46.392806,0.205574502,0.228978328,0.00548899,0.014223056,0.198750408,0.256016637,10.7,0.555,99.3606,1,350684,3429,0.98,1,1,78.81603046,38.91559384,98.83000771,67.49725916,1,1.06381052,79.10867493,75.00446859,18.08771387,106.5651843,52.11589621,50
2020205N26272,32,"Galveston, TX",7/24/2020,7/26/2020,1.248085274,0.336985186,3,0.0157414,0.002060855,0.094867574,7/26/2020,7/26/2020 0:00,7/29/2020 0:00,48.05503738,0.201501048,0.185759648,0.007582893,0.005522038,0.22636865,0.131501076,13.7,0.716,15.4227,1,350684,3429,0.98,1,1,78.81603046,38.91559384,98.83000771,67.49725916,1,1.06381052,79.10867493,75.00446859,18.08771387,106.5651843,52.11589621,50
2019236N10314,52,"Port of Savannah, GA",9/4/2019,9/6/2019,3.907143869,1,3,0.003982785,0,0.059396691,9/4/2019,9/5/2019 0:00,9/7/2019 0:00,53.57414991,0.238478663,0.234495878,0.019770366,0.038319924,0.230025351,0.17062866,19.3,0.61,1.3904,1,295291,2929,0.61,0,0,4.542606516,90.60633463,8.220069404,72.05538872,1,2.542949951,98.80243089,97.59172535,71.65837756,86.51748892,96.48221647,26
2020234N14280,34,"Beaumont, TX",8/25/2020,8/25/2020,8.274693195,1,3,0.188564218,0.008960223,0.117898183,8/31/2020,9/1/2020 0:00,9/3/2020 0:00,71.1799575,0.188564218,0,0.008960223,0,0.117898183,4.11E-23,7.1,0.245,0,1,256521,1617,0.86,1,1,23.45286293,98.88989363,39.33993638,97.0637304,1,0.401576661,98.83222116,98.51761818,97.52635462,177.0853231,56.40203353,13
2020233N14313,34,"Beaumont, TX",8/26/2020,8/27/2020,8.286766177,1,3,0.188564218,0.008960223,0.117898183,8/31/2020,9/1/2020 0:00,9/3/2020 0:00,71.96836221,0.188564218,0,0.008960223,0,0.117898183,4.11E-23,19.6,0.627,0,1,256521,1617,0.86,1,1,23.45286293,98.88989363,39.33993638,97.0637304,1,0.401576661,98.83222116,98.51761818,97.52635462,177.0853231,56.40203353,13
2021239N17281,44,"Plaquemines Port District, LA",8/28/2021,8/31/2021,3.7756554,0.696431416,3,0.106378296,0.012978359,0.345381391,9/2/2021,9/2/2021 0:00,9/5/2021 0:00,207.2314203,0.237003517,0.130625221,0.040152678,0.027174319,0.353623444,0.008242053,30,2.078,0.65,1,23515,1808,0.95,1,1,97.08164642,92.90031649,94.63080779,94.43371943,1,0.969463683,56.74451859,19.18874152,97.80477358,0,13.43075913,1
2015126N27281,67,"Portsmouth, NH",5/12/2015,5/12/2015,2,1,2,0.087284609,0.000233085,0.005759371,5/12/2015,5/13/2015 0:00,5/14/2015 0:00,2.007820717,0.087284609,0,0.000233085,0,0.005759371,3.64E-43,9.9,0.002,0.0102,1,211969,6672,0.25,0,0,65.59547908,28.03940699,62.5409678,51.53367653,0,0.382365375,17.37607245,39.8991885,33.74818552,23.32326683,37.90739944,5
2020256N25281,46,"Port of Gulfport, MS",9/13/2020,9/17/2020,2,1,2,0.142041965,6.37E-05,0.031955914,9/14/2020,9/15/2020 0:00,9/16/2020 0:00,2.014563238,0.142041965,0,6.37E-05,0,0.031955914,0,16.3,1.125,0.191,1,208620,848,0.71,0,0,53.73529979,23.67275064,54.80648737,68.58406025,1,0.151334545,59.95114395,69.50035153,21.89515265,30.51200325,40.90197572,19
2020234N14280,49,"Panama City Port Authority, FL",8/23/2020,8/25/2020,2,1,2,0.09710769,0,0.042864306,8/24/2020,8/25/2020 0:00,8/26/2020 0:00,2.038128155,0.09710769,0,0,0,0.042864306,0,7.8,0.302,1.5302,1,175208,2261,0.88,0,1,52.32191055,20.57206768,48.73120301,84.67634301,1,0.179502326,33.2113918,98.33410789,47.95350165,20.95162898,10.08867326,10
2020279N16284,46,"Port of Gulfport, MS",10/9/2020,10/11/2020,2,1,2,0.142434529,0.000859993,0.039356978,10/12/2020,10/13/2020 0:00,10/14/2020 0:00,2.050013373,0.142434529,0,0.000859993,0,0.039356978,0,19.6,1.066,2.5104,1,208620,848,0.71,0,0,53.73529979,23.67275064,54.80648737,68.58406025,1,0.151334545,59.95114395,69.50035153,21.89515265,30.51200325,40.90197572,19
2021239N17281,68,"Portland, ME",9/2/2021,9/2/2021,2,1,2,0,0.001279014,0,9/1/2021,9/2/2021 0:00,9/3/2021 0:00,2.078453374,0.091282748,0.105069609,0.001279014,0,0.005281605,0.007724208,11.2,-0.245,14.4508,1,303065,4053,0.17,0,0,9.858781569,58.37398567,9.300896472,45.77792078,0,0.1803007,64.63060057,82.49383334,63.65204769,16.85598581,64.49985172,22
2020244N30279,128,"Canaveral Port District, FL",8/30/2020,8/31/2020,2,1,2,0.124133093,0.00018487,0.03500284,8/29/2020,8/30/2020 0:00,8/31/2020 0:00,2.370934997,0.124133093,0,0.00018487,0,0.03500284,0,11.3,0.024,2.2202,1,606621,2131,0,0,0,28.35333526,79.73966637,28.38948332,36.98579532,1,0.460419931,88.73331745,72.29590438,68.83492373,0,35.98131128,22
2017277N11279,65,"Port of Providence, RI",10/9/2017,10/10/2017,2,1,2,0.096925917,0.000469322,0.01152711,10/9/2017,10/10/2017 0:00,10/11/2017 0:00,2.383627018,0.096925917,0,0.000469322,0,0.01152711,2.87E-42,8.18,0.345,1.6913,1,660728,3314,0.91,0,0,24.37825333,29.69564286,22.5503663,56.18594785,0,0.118777885,61.89346997,99.04431654,30.51781167,29.8476603,140.8762173,7
2021299N33284,68,"Portland, ME",10/26/2021,10/27/2021,2,1,2,0,0.001508421,0.001316198,10/23/2021,10/24/2021 0:00,10/25/2021 0:00,2.409760354,0.080037277,0.116774031,0.001508421,0,0.003554788,0.00223859,16.8,0.118,9.1715,1,303065,4053,0.17,0,0,9.858781569,58.37398567,9.300896472,45.77792078,0,0.1803007,64.63060057,82.49383334,63.65204769,16.85598581,64.49985172,22
2021165N32282,55,"Morehead City, NC",6/13/2021,6/14/2021,2,1,2,0,0,0,6/13/2021,6/14/2021 0:00,6/15/2021 0:00,2.587993191,0.108732987,0.178866397,0,0,0.020544914,0.093855625,8.41,0.344,0.4105,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2023232N13300,140,"Guaynabo, PR",8/20/2023,8/21/2023,2,1,2,0,0,0,8/24/2023,8/25/2023 0:00,8/26/2023 0:00,2.845664238,0.088581048,0.118627451,0,0,0.002241027,0.003055308,10.2,0.062,0,1,82872,3021,0.96,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,77.24948833,4
2016242N24279,127,"Manatee County Port, FL",8/28/2016,8/29/2016,2,1,2,0.004235024,5.75E-05,0,9/1/2016,9/2/2016 0:00,9/3/2016 0:00,2.980043132,0.142102671,0.137867647,0.000211942,0.000154424,0.038484428,0.053849959,13.6,0.287,7.272,1,399714,4204,0.27,1,1,61.55894544,99.87387859,75.53499132,67.56041756,1,8.638611,72.21282173,61.42113228,78.93534493,28.12006348,12.09063735,9
2020154N19269,36,"Orange County Nav District, TX",6/7/2020,6/9/2020,2,1,2,0.1288998,3.19E-05,0.032338934,6/5/2020,6/6/2020 0:00,6/7/2020 0:00,3.038022743,0.1288998,0,3.19E-05,0,0.032338934,3.24E-40,8.9,0.431,0.27,1,84810,3283,0.75,0,0,65.3340081,44.87661519,72.45638134,72.88717289,1,1.409428011,47.78717827,78.26713855,48.00466411,24.80922205,22.5410433,8
2020188N28271,54,"Wilmington, NC",7/7/2020,7/10/2020,2,1,2,0,0,0.040060318,7/6/2020,7/7/2020 0:00,7/8/2020 0:00,3.110494293,0.185876089,0.195124525,0.002274077,0.00411786,0.124568383,0.084508065,11.9,0.297,10.1139,1,225707,1846,0.89,0,1,32.78147291,49.1397568,31.96332177,73.42223176,1,2.101888761,63.25786463,89.93910795,36.46693477,26.25174742,53.52483823,20
2020211N13306,129,"Port of Palm Beach District, FL",8/1/2020,8/3/2020,2,1,2,0.05677267,0,0.015171287,7/31/2020,8/1/2020 0:00,8/2/2020 0:00,3.124926736,0.05677267,0,0,0,0.015171287,1.66E-40,18.2,0.27,6.3815,1,1492199,2494,0.64,0,1,37.44336804,50.91854461,39.7351552,89.16893084,1,0.047985685,78.57125834,98.26261037,45.78802085,50.39588208,45.45289096,13
2018146N19273,49,"Panama City Port Authority, FL",5/27/2018,5/29/2018,2,1,2,0,0,0,5/29/2018,5/30/2018 0:00,5/31/2018 0:00,3.321579225,0.110888334,0.157791432,0,0,0.026597932,0.04818757,17.5,0.462,2.4906,1,175208,2261,0.88,0,1,52.32191055,20.57206768,48.73120301,84.67634301,1,0.179502326,33.2113918,98.33410789,47.95350165,20.95162898,10.08867326,10
